crop,node,year,time,value
sugarcane,19|PAKISTAN,2060,7,11.5938763147038
sugarcane,19|PAKISTAN,2060,8,8.92182378474875
sugarcane,19|PAKISTAN,2060,9,7.95223414505985
sugarcane,19|PAKISTAN,2060,10,6.3347868996662
sugarcane,19|PAKISTAN,2060,11,3.64656181433122
sugarcane,19|PAKISTAN,2060,12,1.11830884761066
sugarcane,20|PAKISTAN,2010,2,1.36770744888213
sugarcane,20|PAKISTAN,2010,3,5.04127871510385
sugarcane,20|PAKISTAN,2010,4,14.5390076600215
sugarcane,20|PAKISTAN,2010,5,18.1343244210356
sugarcane,20|PAKISTAN,2010,6,18.7320763181016
sugarcane,20|PAKISTAN,2010,7,14.7309768624429
sugarcane,20|PAKISTAN,2010,8,12.1772452371361
sugarcane,20|PAKISTAN,2010,9,10.4637063959859
sugarcane,20|PAKISTAN,2010,10,7.69476528521758
sugarcane,20|PAKISTAN,2010,11,4.22680375620518
sugarcane,20|PAKISTAN,2010,12,1.6065045181574
sugarcane,20|PAKISTAN,2020,2,1.36770744888213
sugarcane,20|PAKISTAN,2020,3,5.04127871510385
sugarcane,20|PAKISTAN,2020,4,14.5390076600215
sugarcane,20|PAKISTAN,2020,5,18.1343244210356
sugarcane,20|PAKISTAN,2020,6,18.7320763181016
sugarcane,20|PAKISTAN,2020,7,14.7309768624429
sugarcane,20|PAKISTAN,2020,8,12.1772452371361
sugarcane,20|PAKISTAN,2020,9,10.4637063959859
sugarcane,20|PAKISTAN,2020,10,7.69476528521758
sugarcane,20|PAKISTAN,2020,11,4.22680375620518
sugarcane,20|PAKISTAN,2020,12,1.6065045181574
sugarcane,20|PAKISTAN,2030,2,1.36770744888213
sugarcane,20|PAKISTAN,2030,3,5.04127871510385
sugarcane,20|PAKISTAN,2030,4,14.5390076600215
sugarcane,20|PAKISTAN,2030,5,18.1343244210356
sugarcane,20|PAKISTAN,2030,6,18.7320763181016
sugarcane,20|PAKISTAN,2030,7,14.7309768624429
sugarcane,20|PAKISTAN,2030,8,12.1772452371361
sugarcane,20|PAKISTAN,2030,9,10.4637063959859
sugarcane,20|PAKISTAN,2030,10,7.69476528521758
sugarcane,20|PAKISTAN,2030,11,4.22680375620518
sugarcane,20|PAKISTAN,2030,12,1.6065045181574
sugarcane,20|PAKISTAN,2040,2,1.36770744888213
sugarcane,20|PAKISTAN,2040,3,5.04127871510385
sugarcane,20|PAKISTAN,2040,4,14.5390076600215
sugarcane,20|PAKISTAN,2040,5,18.1343244210356
sugarcane,20|PAKISTAN,2040,6,18.7320763181016
sugarcane,20|PAKISTAN,2040,7,14.7309768624429
sugarcane,20|PAKISTAN,2040,8,12.1772452371361
sugarcane,20|PAKISTAN,2040,9,10.4637063959859
sugarcane,20|PAKISTAN,2040,10,7.69476528521758
sugarcane,20|PAKISTAN,2040,11,4.22680375620518
sugarcane,20|PAKISTAN,2040,12,1.6065045181574
sugarcane,20|PAKISTAN,2050,2,1.36770744888213
sugarcane,20|PAKISTAN,2050,3,5.04127871510385
sugarcane,20|PAKISTAN,2050,4,14.5390076600215
sugarcane,20|PAKISTAN,2050,5,18.1343244210356
sugarcane,20|PAKISTAN,2050,6,18.7320763181016
sugarcane,20|PAKISTAN,2050,7,14.7309768624429
sugarcane,20|PAKISTAN,2050,8,12.1772452371361
sugarcane,20|PAKISTAN,2050,9,10.4637063959859
sugarcane,20|PAKISTAN,2050,10,7.69476528521758
sugarcane,20|PAKISTAN,2050,11,4.22680375620518
sugarcane,20|PAKISTAN,2050,12,1.6065045181574
sugarcane,20|PAKISTAN,2060,2,1.36770744888213
sugarcane,20|PAKISTAN,2060,3,5.04127871510385
sugarcane,20|PAKISTAN,2060,4,14.5390076600215
sugarcane,20|PAKISTAN,2060,5,18.1343244210356
sugarcane,20|PAKISTAN,2060,6,18.7320763181016
sugarcane,20|PAKISTAN,2060,7,14.7309768624429
sugarcane,20|PAKISTAN,2060,8,12.1772452371361
sugarcane,20|PAKISTAN,2060,9,10.4637063959859
sugarcane,20|PAKISTAN,2060,10,7.69476528521758
sugarcane,20|PAKISTAN,2060,11,4.22680375620518
sugarcane,20|PAKISTAN,2060,12,1.6065045181574
sugarcane,21|PAKISTAN,2010,2,1.76806181040059
sugarcane,21|PAKISTAN,2010,3,5.66976756570873
sugarcane,21|PAKISTAN,2010,4,15.2247397953995
sugarcane,21|PAKISTAN,2010,5,18.6279863238837
sugarcane,21|PAKISTAN,2010,6,20.4441692229196
sugarcane,21|PAKISTAN,2010,7,18.5582907697883
sugarcane,21|PAKISTAN,2010,8,16.1379705277182
sugarcane,21|PAKISTAN,2010,9,12.6902894975285
sugarcane,21|PAKISTAN,2010,10,8.63593652770277
sugarcane,21|PAKISTAN,2010,11,4.87493288005475
sugarcane,21|PAKISTAN,2010,12,1.90234998068006
sugarcane,21|PAKISTAN,2020,2,1.76806181040059
sugarcane,21|PAKISTAN,2020,3,5.66976756570873
sugarcane,21|PAKISTAN,2020,4,15.2247397953995
sugarcane,21|PAKISTAN,2020,5,18.6279863238837
sugarcane,21|PAKISTAN,2020,6,20.4441692229196
sugarcane,21|PAKISTAN,2020,7,18.5582907697883
sugarcane,21|PAKISTAN,2020,8,16.1379705277182
sugarcane,21|PAKISTAN,2020,9,12.6902894975285
sugarcane,21|PAKISTAN,2020,10,8.63593652770277
sugarcane,21|PAKISTAN,2020,11,4.87493288005475
sugarcane,21|PAKISTAN,2020,12,1.90234998068006
sugarcane,21|PAKISTAN,2030,2,1.76806181040059
sugarcane,21|PAKISTAN,2030,3,5.66976756570873
sugarcane,21|PAKISTAN,2030,4,15.2247397953995
sugarcane,21|PAKISTAN,2030,5,18.6279863238837
sugarcane,21|PAKISTAN,2030,6,20.4441692229196
sugarcane,21|PAKISTAN,2030,7,18.5582907697883
sugarcane,21|PAKISTAN,2030,8,16.1379705277182
sugarcane,21|PAKISTAN,2030,9,12.6902894975285
sugarcane,21|PAKISTAN,2030,10,8.63593652770277
sugarcane,21|PAKISTAN,2030,11,4.87493288005475
sugarcane,21|PAKISTAN,2030,12,1.90234998068006
sugarcane,21|PAKISTAN,2040,2,1.76806181040059
sugarcane,21|PAKISTAN,2040,3,5.66976756570873
sugarcane,21|PAKISTAN,2040,4,15.2247397953995
sugarcane,21|PAKISTAN,2040,5,18.6279863238837
sugarcane,21|PAKISTAN,2040,6,20.4441692229196
sugarcane,21|PAKISTAN,2040,7,18.5582907697883
sugarcane,21|PAKISTAN,2040,8,16.1379705277182
sugarcane,21|PAKISTAN,2040,9,12.6902894975285
sugarcane,21|PAKISTAN,2040,10,8.63593652770277
sugarcane,21|PAKISTAN,2040,11,4.87493288005475
sugarcane,21|PAKISTAN,2040,12,1.90234998068006
sugarcane,21|PAKISTAN,2050,2,1.76806181040059
sugarcane,21|PAKISTAN,2050,3,5.66976756570873
sugarcane,21|PAKISTAN,2050,4,15.2247397953995
sugarcane,21|PAKISTAN,2050,5,18.6279863238837
sugarcane,21|PAKISTAN,2050,6,20.4441692229196
sugarcane,21|PAKISTAN,2050,7,18.5582907697883
sugarcane,21|PAKISTAN,2050,8,16.1379705277182
sugarcane,21|PAKISTAN,2050,9,12.6902894975285
sugarcane,21|PAKISTAN,2050,10,8.63593652770277
sugarcane,21|PAKISTAN,2050,11,4.87493288005475
sugarcane,21|PAKISTAN,2050,12,1.90234998068006
sugarcane,21|PAKISTAN,2060,2,1.76806181040059
sugarcane,21|PAKISTAN,2060,3,5.66976756570873
sugarcane,21|PAKISTAN,2060,4,15.2247397953995
sugarcane,21|PAKISTAN,2060,5,18.6279863238837
sugarcane,21|PAKISTAN,2060,6,20.4441692229196
sugarcane,21|PAKISTAN,2060,7,18.5582907697883
sugarcane,21|PAKISTAN,2060,8,16.1379705277182
sugarcane,21|PAKISTAN,2060,9,12.6902894975285
sugarcane,21|PAKISTAN,2060,10,8.63593652770277
sugarcane,21|PAKISTAN,2060,11,4.87493288005475
sugarcane,21|PAKISTAN,2060,12,1.90234998068006
sugarcane,23|PAKISTAN,2010,2,1.22094561925194
sugarcane,23|PAKISTAN,2010,3,4.4054375856091
sugarcane,23|PAKISTAN,2010,4,12.5573003756296
sugarcane,23|PAKISTAN,2010,5,16.696176895197
sugarcane,23|PAKISTAN,2010,6,17.3265453814356
sugarcane,23|PAKISTAN,2010,7,14.4054578679365
sugarcane,23|PAKISTAN,2010,8,11.7613398804318
sugarcane,23|PAKISTAN,2010,9,9.46482817855808
sugarcane,23|PAKISTAN,2010,10,7.27313983224792
sugarcane,23|PAKISTAN,2010,11,4.41391869626027
sugarcane,23|PAKISTAN,2010,12,1.78449380699739
sugarcane,23|PAKISTAN,2020,2,1.22094561925194
sugarcane,23|PAKISTAN,2020,3,4.4054375856091
sugarcane,23|PAKISTAN,2020,4,12.5573003756296
sugarcane,23|PAKISTAN,2020,5,16.696176895197
sugarcane,23|PAKISTAN,2020,6,17.3265453814356
sugarcane,23|PAKISTAN,2020,7,14.4054578679365
sugarcane,23|PAKISTAN,2020,8,11.7613398804318
sugarcane,23|PAKISTAN,2020,9,9.46482817855808
sugarcane,23|PAKISTAN,2020,10,7.27313983224792
sugarcane,23|PAKISTAN,2020,11,4.41391869626027
sugarcane,23|PAKISTAN,2020,12,1.78449380699739
sugarcane,23|PAKISTAN,2030,2,1.22094561925194
sugarcane,23|PAKISTAN,2030,3,4.4054375856091
sugarcane,23|PAKISTAN,2030,4,12.5573003756296
sugarcane,23|PAKISTAN,2030,5,16.696176895197
sugarcane,23|PAKISTAN,2030,6,17.3265453814356
sugarcane,23|PAKISTAN,2030,7,14.4054578679365
sugarcane,23|PAKISTAN,2030,8,11.7613398804318
sugarcane,23|PAKISTAN,2030,9,9.46482817855808
sugarcane,23|PAKISTAN,2030,10,7.27313983224792
sugarcane,23|PAKISTAN,2030,11,4.41391869626027
sugarcane,23|PAKISTAN,2030,12,1.78449380699739
sugarcane,23|PAKISTAN,2040,2,1.22094561925194
sugarcane,23|PAKISTAN,2040,3,4.4054375856091
sugarcane,23|PAKISTAN,2040,4,12.5573003756296
sugarcane,23|PAKISTAN,2040,5,16.696176895197
sugarcane,23|PAKISTAN,2040,6,17.3265453814356
sugarcane,23|PAKISTAN,2040,7,14.4054578679365
sugarcane,23|PAKISTAN,2040,8,11.7613398804318
sugarcane,23|PAKISTAN,2040,9,9.46482817855808
sugarcane,23|PAKISTAN,2040,10,7.27313983224792
sugarcane,23|PAKISTAN,2040,11,4.41391869626027
sugarcane,23|PAKISTAN,2040,12,1.78449380699739
sugarcane,23|PAKISTAN,2050,2,1.22094561925194
sugarcane,23|PAKISTAN,2050,3,4.4054375856091
sugarcane,23|PAKISTAN,2050,4,12.5573003756296
sugarcane,23|PAKISTAN,2050,5,16.696176895197
sugarcane,23|PAKISTAN,2050,6,17.3265453814356
sugarcane,23|PAKISTAN,2050,7,14.4054578679365
sugarcane,23|PAKISTAN,2050,8,11.7613398804318
sugarcane,23|PAKISTAN,2050,9,9.46482817855808
sugarcane,23|PAKISTAN,2050,10,7.27313983224792
sugarcane,23|PAKISTAN,2050,11,4.41391869626027
sugarcane,23|PAKISTAN,2050,12,1.78449380699739
sugarcane,23|PAKISTAN,2060,2,1.22094561925194
sugarcane,23|PAKISTAN,2060,3,4.4054375856091
sugarcane,23|PAKISTAN,2060,4,12.5573003756296
sugarcane,23|PAKISTAN,2060,5,16.696176895197
sugarcane,23|PAKISTAN,2060,6,17.3265453814356
sugarcane,23|PAKISTAN,2060,7,14.4054578679365
sugarcane,23|PAKISTAN,2060,8,11.7613398804318
sugarcane,23|PAKISTAN,2060,9,9.46482817855808
sugarcane,23|PAKISTAN,2060,10,7.27313983224792
sugarcane,23|PAKISTAN,2060,11,4.41391869626027
sugarcane,23|PAKISTAN,2060,12,1.78449380699739
pulses,1|AFGHAN_SOUTH,2010,1,7.89286541203119
pulses,1|AFGHAN_SOUTH,2010,2,15.9985809115327
pulses,1|AFGHAN_SOUTH,2010,3,5.85122117353277
pulses,1|AFGHAN_SOUTH,2010,11,4.9339456011143
pulses,1|AFGHAN_SOUTH,2010,12,4.53780440058428
pulses,1|AFGHAN_SOUTH,2020,1,7.89286541203119
pulses,1|AFGHAN_SOUTH,2020,2,15.9985809115327
pulses,1|AFGHAN_SOUTH,2020,3,5.85122117353277
pulses,1|AFGHAN_SOUTH,2020,11,4.9339456011143
pulses,1|AFGHAN_SOUTH,2020,12,4.53780440058428
pulses,1|AFGHAN_SOUTH,2030,1,7.89286541203119
pulses,1|AFGHAN_SOUTH,2030,2,15.9985809115327
pulses,1|AFGHAN_SOUTH,2030,3,5.85122117353277
pulses,1|AFGHAN_SOUTH,2030,11,4.9339456011143
pulses,1|AFGHAN_SOUTH,2030,12,4.53780440058428
pulses,1|AFGHAN_SOUTH,2040,1,7.89286541203119
pulses,1|AFGHAN_SOUTH,2040,2,15.9985809115327
pulses,1|AFGHAN_SOUTH,2040,3,5.85122117353277
pulses,1|AFGHAN_SOUTH,2040,11,4.9339456011143
pulses,1|AFGHAN_SOUTH,2040,12,4.53780440058428
pulses,1|AFGHAN_SOUTH,2050,1,7.89286541203119
pulses,1|AFGHAN_SOUTH,2050,2,15.9985809115327
pulses,1|AFGHAN_SOUTH,2050,3,5.85122117353277
pulses,1|AFGHAN_SOUTH,2050,11,4.9339456011143
pulses,1|AFGHAN_SOUTH,2050,12,4.53780440058428
pulses,1|AFGHAN_SOUTH,2060,1,7.89286541203119
pulses,1|AFGHAN_SOUTH,2060,2,15.9985809115327
pulses,1|AFGHAN_SOUTH,2060,3,5.85122117353277
pulses,1|AFGHAN_SOUTH,2060,11,4.9339456011143
pulses,1|AFGHAN_SOUTH,2060,12,4.53780440058428
pulses,2|AFGHAN_NORTH,2010,1,3.57201100674035
pulses,2|AFGHAN_NORTH,2010,2,6.94692741656413
pulses,2|AFGHAN_NORTH,2010,3,2.77053549356438
pulses,2|AFGHAN_NORTH,2010,11,2.76893301435504
pulses,2|AFGHAN_NORTH,2010,12,2.46482613407884
pulses,2|AFGHAN_NORTH,2020,1,3.57201100674035
pulses,2|AFGHAN_NORTH,2020,2,6.94692741656413
pulses,2|AFGHAN_NORTH,2020,3,2.77053549356438
pulses,2|AFGHAN_NORTH,2020,11,2.76893301435504
pulses,2|AFGHAN_NORTH,2020,12,2.46482613407884
pulses,2|AFGHAN_NORTH,2030,1,3.57201100674035
pulses,2|AFGHAN_NORTH,2030,2,6.94692741656413
pulses,2|AFGHAN_NORTH,2030,3,2.77053549356438
pulses,2|AFGHAN_NORTH,2030,11,2.76893301435504
pulses,2|AFGHAN_NORTH,2030,12,2.46482613407884
pulses,2|AFGHAN_NORTH,2040,1,3.57201100674035
pulses,2|AFGHAN_NORTH,2040,2,6.94692741656413
pulses,2|AFGHAN_NORTH,2040,3,2.77053549356438
pulses,2|AFGHAN_NORTH,2040,11,2.76893301435504
pulses,2|AFGHAN_NORTH,2040,12,2.46482613407884
pulses,2|AFGHAN_NORTH,2050,1,3.57201100674035
pulses,2|AFGHAN_NORTH,2050,2,6.94692741656413
pulses,2|AFGHAN_NORTH,2050,3,2.77053549356438
pulses,2|AFGHAN_NORTH,2050,11,2.76893301435504
pulses,2|AFGHAN_NORTH,2050,12,2.46482613407884
pulses,2|AFGHAN_NORTH,2060,1,3.57201100674035
pulses,2|AFGHAN_NORTH,2060,2,6.94692741656413
pulses,2|AFGHAN_NORTH,2060,3,2.77053549356438
pulses,2|AFGHAN_NORTH,2060,11,2.76893301435504
pulses,2|AFGHAN_NORTH,2060,12,2.46482613407884
pulses,3|CHINA,2010,11,1.76840777230547
pulses,3|CHINA,2010,12,1.02984480528128
pulses,3|CHINA,2020,11,1.76840777230547
pulses,3|CHINA,2020,12,1.02984480528128
pulses,3|CHINA,2030,11,1.76840777230547
pulses,3|CHINA,2030,12,1.02984480528128
pulses,3|CHINA,2040,11,1.76840777230547
pulses,3|CHINA,2040,12,1.02984480528128
pulses,3|CHINA,2050,11,1.76840777230547
pulses,3|CHINA,2050,12,1.02984480528128
pulses,3|CHINA,2060,11,1.76840777230547
pulses,3|CHINA,2060,12,1.02984480528128
pulses,6|INDIA_WEST,2010,1,1.3104560599798
pulses,6|INDIA_WEST,2010,2,3.30574080103883
pulses,6|INDIA_WEST,2010,3,0.238030674162215
pulses,6|INDIA_WEST,2010,11,2.76723140168649
pulses,6|INDIA_WEST,2010,12,1.61096426151073
pulses,6|INDIA_WEST,2020,1,1.3104560599798
pulses,6|INDIA_WEST,2020,2,3.30574080103883
pulses,6|INDIA_WEST,2020,3,0.238030674162215
pulses,6|INDIA_WEST,2020,11,2.76723140168649
pulses,6|INDIA_WEST,2020,12,1.61096426151073
pulses,6|INDIA_WEST,2030,1,1.3104560599798
pulses,6|INDIA_WEST,2030,2,3.30574080103883
pulses,6|INDIA_WEST,2030,3,0.238030674162215
pulses,6|INDIA_WEST,2030,11,2.76723140168649
pulses,6|INDIA_WEST,2030,12,1.61096426151073
pulses,6|INDIA_WEST,2040,1,1.3104560599798
pulses,6|INDIA_WEST,2040,2,3.30574080103883
pulses,6|INDIA_WEST,2040,3,0.238030674162215
pulses,6|INDIA_WEST,2040,11,2.76723140168649
pulses,6|INDIA_WEST,2040,12,1.61096426151073
pulses,6|INDIA_WEST,2050,1,1.3104560599798
pulses,6|INDIA_WEST,2050,2,3.30574080103883
pulses,6|INDIA_WEST,2050,3,0.238030674162215
pulses,6|INDIA_WEST,2050,11,2.76723140168649
pulses,6|INDIA_WEST,2050,12,1.61096426151073
pulses,6|INDIA_WEST,2060,1,1.3104560599798
pulses,6|INDIA_WEST,2060,2,3.30574080103883
pulses,6|INDIA_WEST,2060,3,0.238030674162215
pulses,6|INDIA_WEST,2060,11,2.76723140168649
pulses,6|INDIA_WEST,2060,12,1.61096426151073
pulses,7|INDIA_WEST,2010,1,4.30953413309314
pulses,7|INDIA_WEST,2010,2,14.0527055030851
pulses,7|INDIA_WEST,2010,3,3.81799166060918
pulses,7|INDIA_WEST,2010,11,7.20314371734231
pulses,7|INDIA_WEST,2010,12,4.19928036723308
pulses,7|INDIA_WEST,2020,1,4.30953413309314
pulses,7|INDIA_WEST,2020,2,14.0527055030851
pulses,7|INDIA_WEST,2020,3,3.81799166060918
pulses,7|INDIA_WEST,2020,11,7.20314371734231
pulses,7|INDIA_WEST,2020,12,4.19928036723308
pulses,7|INDIA_WEST,2030,1,4.30953413309314
pulses,7|INDIA_WEST,2030,2,14.0527055030851
pulses,7|INDIA_WEST,2030,3,3.81799166060918
pulses,7|INDIA_WEST,2030,11,7.20314371734231
pulses,7|INDIA_WEST,2030,12,4.19928036723308
pulses,7|INDIA_WEST,2040,1,4.30953413309314
pulses,7|INDIA_WEST,2040,2,14.0527055030851
pulses,7|INDIA_WEST,2040,3,3.81799166060918
pulses,7|INDIA_WEST,2040,11,7.20314371734231
pulses,7|INDIA_WEST,2040,12,4.19928036723308
pulses,7|INDIA_WEST,2050,1,4.30953413309314
pulses,7|INDIA_WEST,2050,2,14.0527055030851
pulses,7|INDIA_WEST,2050,3,3.81799166060918
pulses,7|INDIA_WEST,2050,11,7.20314371734231
pulses,7|INDIA_WEST,2050,12,4.19928036723308
pulses,7|INDIA_WEST,2060,1,4.30953413309314
pulses,7|INDIA_WEST,2060,2,14.0527055030851
pulses,7|INDIA_WEST,2060,3,3.81799166060918
pulses,7|INDIA_WEST,2060,11,7.20314371734231
pulses,7|INDIA_WEST,2060,12,4.19928036723308
pulses,8|INDIA_WEST,2010,1,4.55029448688237
pulses,8|INDIA_WEST,2010,2,13.392046338496
pulses,8|INDIA_WEST,2010,3,4.7574745172185
pulses,8|INDIA_WEST,2010,11,4.23587429654488
pulses,8|INDIA_WEST,2010,12,3.35337171238325
pulses,8|INDIA_WEST,2020,1,4.55029448688237
pulses,8|INDIA_WEST,2020,2,13.392046338496
pulses,8|INDIA_WEST,2020,3,4.7574745172185
pulses,8|INDIA_WEST,2020,11,4.23587429654488
pulses,8|INDIA_WEST,2020,12,3.35337171238325
pulses,8|INDIA_WEST,2030,1,4.55029448688237
pulses,8|INDIA_WEST,2030,2,13.392046338496
pulses,8|INDIA_WEST,2030,3,4.7574745172185
pulses,8|INDIA_WEST,2030,11,4.23587429654488
pulses,8|INDIA_WEST,2030,12,3.35337171238325
pulses,8|INDIA_WEST,2040,1,4.55029448688237
pulses,8|INDIA_WEST,2040,2,13.392046338496
pulses,8|INDIA_WEST,2040,3,4.7574745172185
pulses,8|INDIA_WEST,2040,11,4.23587429654488
pulses,8|INDIA_WEST,2040,12,3.35337171238325
pulses,8|INDIA_WEST,2050,1,4.55029448688237
pulses,8|INDIA_WEST,2050,2,13.392046338496
pulses,8|INDIA_WEST,2050,3,4.7574745172185
pulses,8|INDIA_WEST,2050,11,4.23587429654488
pulses,8|INDIA_WEST,2050,12,3.35337171238325
pulses,8|INDIA_WEST,2060,1,4.55029448688237
pulses,8|INDIA_WEST,2060,2,13.392046338496
pulses,8|INDIA_WEST,2060,3,4.7574745172185
pulses,8|INDIA_WEST,2060,11,4.23587429654488
pulses,8|INDIA_WEST,2060,12,3.35337171238325
pulses,9|INDIA_EAST,2010,1,7.96489890978204
pulses,9|INDIA_EAST,2010,2,20.2216533985991
pulses,9|INDIA_EAST,2010,3,7.47602784806925
pulses,9|INDIA_EAST,2010,11,4.92908649968081
pulses,9|INDIA_EAST,2010,12,4.58055297096697
pulses,9|INDIA_EAST,2020,1,7.96489890978204
pulses,9|INDIA_EAST,2020,2,20.2216533985991
pulses,9|INDIA_EAST,2020,3,7.47602784806925
pulses,9|INDIA_EAST,2020,11,4.92908649968081
pulses,9|INDIA_EAST,2020,12,4.58055297096697
pulses,9|INDIA_EAST,2030,1,7.96489890978204
pulses,9|INDIA_EAST,2030,2,20.2216533985991
pulses,9|INDIA_EAST,2030,3,7.47602784806925
pulses,9|INDIA_EAST,2030,11,4.92908649968081
pulses,9|INDIA_EAST,2030,12,4.58055297096697
pulses,9|INDIA_EAST,2040,1,7.96489890978204
pulses,9|INDIA_EAST,2040,2,20.2216533985991
pulses,9|INDIA_EAST,2040,3,7.47602784806925
pulses,9|INDIA_EAST,2040,11,4.92908649968081
pulses,9|INDIA_EAST,2040,12,4.58055297096697
pulses,9|INDIA_EAST,2050,1,7.96489890978204
pulses,9|INDIA_EAST,2050,2,20.2216533985991
pulses,9|INDIA_EAST,2050,3,7.47602784806925
pulses,9|INDIA_EAST,2050,11,4.92908649968081
pulses,9|INDIA_EAST,2050,12,4.58055297096697
pulses,9|INDIA_EAST,2060,1,7.96489890978204
pulses,9|INDIA_EAST,2060,2,20.2216533985991
pulses,9|INDIA_EAST,2060,3,7.47602784806925
pulses,9|INDIA_EAST,2060,11,4.92908649968081
pulses,9|INDIA_EAST,2060,12,4.58055297096697
pulses,10|INDIA_WEST,2010,1,0.867247996030165
pulses,10|INDIA_WEST,2010,2,2.15784605205955
pulses,10|INDIA_WEST,2010,3,1.17233554051879
pulses,10|INDIA_WEST,2010,11,0.944119347325746
pulses,10|INDIA_WEST,2010,12,0.648410055213217
pulses,10|INDIA_WEST,2020,1,0.867247996030165
pulses,10|INDIA_WEST,2020,2,2.15784605205955
pulses,10|INDIA_WEST,2020,3,1.17233554051879
pulses,10|INDIA_WEST,2020,11,0.944119347325746
pulses,10|INDIA_WEST,2020,12,0.648410055213217
pulses,10|INDIA_WEST,2030,1,0.867247996030165
pulses,10|INDIA_WEST,2030,2,2.15784605205955
pulses,10|INDIA_WEST,2030,3,1.17233554051879
pulses,10|INDIA_WEST,2030,11,0.944119347325746
pulses,10|INDIA_WEST,2030,12,0.648410055213217
pulses,10|INDIA_WEST,2040,1,0.867247996030165
pulses,10|INDIA_WEST,2040,2,2.15784605205955
pulses,10|INDIA_WEST,2040,3,1.17233554051879
pulses,10|INDIA_WEST,2040,11,0.944119347325746
pulses,10|INDIA_WEST,2040,12,0.648410055213217
pulses,10|INDIA_WEST,2050,1,0.867247996030165
pulses,10|INDIA_WEST,2050,2,2.15784605205955
pulses,10|INDIA_WEST,2050,3,1.17233554051879
pulses,10|INDIA_WEST,2050,11,0.944119347325746
pulses,10|INDIA_WEST,2050,12,0.648410055213217
pulses,10|INDIA_WEST,2060,1,0.867247996030165
pulses,10|INDIA_WEST,2060,2,2.15784605205955
pulses,10|INDIA_WEST,2060,3,1.17233554051879
pulses,10|INDIA_WEST,2060,11,0.944119347325746
pulses,10|INDIA_WEST,2060,12,0.648410055213217
pulses,11|INDIA_WEST,2010,1,0.938874002497351
pulses,11|INDIA_WEST,2010,2,2.55665617022947
pulses,11|INDIA_WEST,2010,3,1.32799565615483
pulses,11|INDIA_WEST,2010,11,1.2840126547222
pulses,11|INDIA_WEST,2010,12,0.810274507528829
pulses,11|INDIA_WEST,2020,1,0.938874002497351
pulses,11|INDIA_WEST,2020,2,2.55665617022947
pulses,11|INDIA_WEST,2020,3,1.32799565615483
pulses,11|INDIA_WEST,2020,11,1.2840126547222
pulses,11|INDIA_WEST,2020,12,0.810274507528829
pulses,11|INDIA_WEST,2030,1,0.938874002497351
pulses,11|INDIA_WEST,2030,2,2.55665617022947
pulses,11|INDIA_WEST,2030,3,1.32799565615483
pulses,11|INDIA_WEST,2030,11,1.2840126547222
pulses,11|INDIA_WEST,2030,12,0.810274507528829
pulses,11|INDIA_WEST,2040,1,0.938874002497351
pulses,11|INDIA_WEST,2040,2,2.55665617022947
pulses,11|INDIA_WEST,2040,3,1.32799565615483
pulses,11|INDIA_WEST,2040,11,1.2840126547222
pulses,11|INDIA_WEST,2040,12,0.810274507528829
pulses,11|INDIA_WEST,2050,1,0.938874002497351
pulses,11|INDIA_WEST,2050,2,2.55665617022947
pulses,11|INDIA_WEST,2050,3,1.32799565615483
pulses,11|INDIA_WEST,2050,11,1.2840126547222
pulses,11|INDIA_WEST,2050,12,0.810274507528829
pulses,11|INDIA_WEST,2060,1,0.938874002497351
pulses,11|INDIA_WEST,2060,2,2.55665617022947
pulses,11|INDIA_WEST,2060,3,1.32799565615483
pulses,11|INDIA_WEST,2060,11,1.2840126547222
pulses,11|INDIA_WEST,2060,12,0.810274507528829
pulses,12|PAKISTAN,2010,1,1.74201504596553
pulses,12|PAKISTAN,2010,2,4.17435805017205
pulses,12|PAKISTAN,2010,3,1.4048735124243
pulses,12|PAKISTAN,2010,11,1.00354464974261
pulses,12|PAKISTAN,2010,12,0.853312323990723
pulses,12|PAKISTAN,2020,1,1.74201504596553
pulses,12|PAKISTAN,2020,2,4.17435805017205
pulses,12|PAKISTAN,2020,3,1.4048735124243
pulses,12|PAKISTAN,2020,11,1.00354464974261
pulses,12|PAKISTAN,2020,12,0.853312323990723
pulses,12|PAKISTAN,2030,1,1.74201504596553
pulses,12|PAKISTAN,2030,2,4.17435805017205
pulses,12|PAKISTAN,2030,3,1.4048735124243
pulses,12|PAKISTAN,2030,11,1.00354464974261
pulses,12|PAKISTAN,2030,12,0.853312323990723
pulses,12|PAKISTAN,2040,1,1.74201504596553
pulses,12|PAKISTAN,2040,2,4.17435805017205
pulses,12|PAKISTAN,2040,3,1.4048735124243
pulses,12|PAKISTAN,2040,11,1.00354464974261
pulses,12|PAKISTAN,2040,12,0.853312323990723
pulses,12|PAKISTAN,2050,1,1.74201504596553
pulses,12|PAKISTAN,2050,2,4.17435805017205
pulses,12|PAKISTAN,2050,3,1.4048735124243
pulses,12|PAKISTAN,2050,11,1.00354464974261
pulses,12|PAKISTAN,2050,12,0.853312323990723
pulses,12|PAKISTAN,2060,1,1.74201504596553
pulses,12|PAKISTAN,2060,2,4.17435805017205
pulses,12|PAKISTAN,2060,3,1.4048735124243
pulses,12|PAKISTAN,2060,11,1.00354464974261
pulses,12|PAKISTAN,2060,12,0.853312323990723
pulses,13|PAKISTAN,2010,1,2.44559547454967
pulses,13|PAKISTAN,2010,2,5.87219810313263
