node,crop,irrigation,value,unit
9|INDIA_EAST,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
9|INDIA_EAST,wheat,irrigated,123.43601337840158,kgCO2eq/ha
9|INDIA_EAST,wheat,rainfed,83.59251870427187,kgCO2eq/ha
10|INDIA_WEST,cotton,irrigated,97.5404,kgCO2eq/ha
10|INDIA_WEST,cotton,rainfed,61.233000000000004,kgCO2eq/ha
10|INDIA_WEST,fodder,irrigated,68.2821,kgCO2eq/ha
10|INDIA_WEST,fodder,rainfed,29.9155,kgCO2eq/ha
10|INDIA_WEST,fruit,irrigated,878.5699999999999,kgCO2eq/ha
10|INDIA_WEST,pulses,irrigated,49.110099999999996,kgCO2eq/ha
10|INDIA_WEST,pulses,rainfed,15.2776,kgCO2eq/ha
10|INDIA_WEST,rice,irrigated,99.507,kgCO2eq/ha
10|INDIA_WEST,rice,rainfed,49.745200000000004,kgCO2eq/ha
10|INDIA_WEST,vegetables,irrigated,159.74,kgCO2eq/ha
10|INDIA_WEST,vegetables,rainfed,55.6555,kgCO2eq/ha
10|INDIA_WEST,wheat,irrigated,93.1911,kgCO2eq/ha
10|INDIA_WEST,wheat,rainfed,48.4916,kgCO2eq/ha
11|INDIA_WEST,cotton,irrigated,97.5404,kgCO2eq/ha
11|INDIA_WEST,cotton,rainfed,61.23299999999999,kgCO2eq/ha
11|INDIA_WEST,fodder,irrigated,68.28209999999999,kgCO2eq/ha
11|INDIA_WEST,fodder,rainfed,29.915499999999994,kgCO2eq/ha
11|INDIA_WEST,fruit,irrigated,878.5699999999999,kgCO2eq/ha
11|INDIA_WEST,pulses,irrigated,49.110099999999996,kgCO2eq/ha
11|INDIA_WEST,pulses,rainfed,15.277599999999998,kgCO2eq/ha
11|INDIA_WEST,rice,irrigated,99.507,kgCO2eq/ha
11|INDIA_WEST,rice,rainfed,49.7452,kgCO2eq/ha
11|INDIA_WEST,vegetables,irrigated,159.74,kgCO2eq/ha
11|INDIA_WEST,vegetables,rainfed,55.65549999999999,kgCO2eq/ha
11|INDIA_WEST,wheat,irrigated,93.1911,kgCO2eq/ha
11|INDIA_WEST,wheat,rainfed,48.4916,kgCO2eq/ha
12|PAKISTAN,cotton,irrigated,134.07540639947368,kgCO2eq/ha
12|PAKISTAN,cotton,rainfed,61.233000000000004,kgCO2eq/ha
12|PAKISTAN,fodder,irrigated,80.16442713088237,kgCO2eq/ha
12|PAKISTAN,fodder,rainfed,29.9155,kgCO2eq/ha
12|PAKISTAN,fruit,irrigated,878.5700000000003,kgCO2eq/ha
12|PAKISTAN,maize,irrigated,109.27511072975395,kgCO2eq/ha
12|PAKISTAN,pulses,irrigated,71.0482640024575,kgCO2eq/ha
12|PAKISTAN,pulses,rainfed,15.277600000000001,kgCO2eq/ha
12|PAKISTAN,rice,irrigated,136.52088040628627,kgCO2eq/ha
12|PAKISTAN,rice,rainfed,49.745200000000004,kgCO2eq/ha
12|PAKISTAN,sugarcane,irrigated,241.60897016448897,kgCO2eq/ha
12|PAKISTAN,vegetables,irrigated,159.74000000000004,kgCO2eq/ha
12|PAKISTAN,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
12|PAKISTAN,wheat,irrigated,140.03333835840576,kgCO2eq/ha
12|PAKISTAN,wheat,rainfed,98.41654441477247,kgCO2eq/ha
13|PAKISTAN,cotton,irrigated,123.87580064452457,kgCO2eq/ha
13|PAKISTAN,cotton,rainfed,61.23300000000001,kgCO2eq/ha
13|PAKISTAN,fodder,irrigated,75.59029280151792,kgCO2eq/ha
13|PAKISTAN,fodder,rainfed,29.9155,kgCO2eq/ha
13|PAKISTAN,fruit,irrigated,878.5700000000002,kgCO2eq/ha
13|PAKISTAN,maize,irrigated,100.842,kgCO2eq/ha
13|PAKISTAN,pulses,irrigated,63.11571122519535,kgCO2eq/ha
13|PAKISTAN,pulses,rainfed,15.2776,kgCO2eq/ha
13|PAKISTAN,rice,irrigated,122.47772689993172,kgCO2eq/ha
13|PAKISTAN,rice,rainfed,49.74520000000001,kgCO2eq/ha
13|PAKISTAN,sugarcane,irrigated,242.2785,kgCO2eq/ha
13|PAKISTAN,vegetables,irrigated,159.74000000000004,kgCO2eq/ha
13|PAKISTAN,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
13|PAKISTAN,wheat,irrigated,124.72346258930679,kgCO2eq/ha
13|PAKISTAN,wheat,rainfed,85.08667573895967,kgCO2eq/ha
14|PAKISTAN,cotton,irrigated,172.928,kgCO2eq/ha
14|PAKISTAN,fodder,irrigated,89.2025,kgCO2eq/ha
14|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
14|PAKISTAN,maize,irrigated,100.842,kgCO2eq/ha
14|PAKISTAN,pulses,irrigated,89.2025,kgCO2eq/ha
14|PAKISTAN,rice,irrigated,165.2629,kgCO2eq/ha
