model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2030,81.66674988634976
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2035,101.16916719007367
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2040,122.42307189091824
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2045,148.61147975767244
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2050,177.0530226249683
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2055,212.81140149177298
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2060,250.21266132119666
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse,MCM/yr,2070,307.69404271372673
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2025,115.97968144895728
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2030,151.25235554282824
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2035,191.40694200697635
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2040,235.72487156166386
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2045,288.0950931738208
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2050,344.69523593847697
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2055,397.4858477769747
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2060,453.52928310802383
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse,MCM/yr,2070,547.895228171594
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2025,19.368940627189374
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2030,24.6742749923471
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2035,30.403405059930556
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2040,36.63958564139797
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2045,44.9446843134274
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2050,53.94200276494291
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2055,63.038174216580344
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2060,72.73628234061837
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse,MCM/yr,2070,92.72404289124924
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2025,29.254706127956524
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2030,32.57013401333436
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2035,36.62866085789427
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2040,40.68718770245419
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2045,75.02801510485665
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2050,91.06198813959068
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2055,107.06095328842224
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2060,124.23352980344923
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse,MCM/yr,2070,157.88580056415137
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2025,40.452600328068435
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2030,54.56933747859682
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2035,73.27917162962956
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2040,93.9543643267384
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2045,122.12743003655058
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2050,152.95784433975416
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2055,189.5285651538619
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2060,228.7938138295699
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse,MCM/yr,2070,312.7169579607788
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2025,96.71027594050685
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2030,118.63189783350387
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2035,138.17932010940586
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2040,159.29176527045428
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2045,180.8093104806277
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2050,203.65214387101037
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2055,223.38483028742513
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2060,243.55835537105554
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse,MCM/yr,2070,260.6923804503787
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2025,85.51329975317084
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2030,103.22431674545967
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2035,120.86860227692179
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2040,156.97974774864315
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2045,175.97452381204778
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2050,195.89303429901003
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2055,211.98822316339
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2060,228.3586345470789
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse,MCM/yr,2070,243.51732297420256
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2025,43.70732881513624
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2030,53.441839092840844
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2035,61.43664528577689
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2040,70.31121584150725
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2045,79.69075910267117
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2050,89.84525809833744
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2055,98.62654471703337
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2060,107.86215689117648
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse,MCM/yr,2070,117.34820240733742
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2025,115.71329210166435
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2030,146.78737414018272
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2035,184.2165207791457
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2040,225.2564967269853
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2045,269.4821231463874
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2050,317.2681710743659
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2055,387.36061518097677
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2060,462.3733412399017
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2070,619.3595869883471
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,164.04606113272573
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,224.13459312800748
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,279.84167126279857
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,340.86792358062235
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,412.94585354073564
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,491.0225843826595
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,565.8093557252989
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,645.2148589374758
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,771.5469410728938
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,12.827098417377213
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,17.33395680528754
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,31.501513052984436
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,47.406547476988045
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,63.483607882263456
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,81.1125516159806
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,98.07949891136886
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,116.21962845188696
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,177.66211326959387
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2025,0.0757588861573558
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2030,0.3380155744462798
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2035,1.1604713856058178
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2040,2.0902719335633813
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2045,3.336756194314627
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2050,4.715403730255134
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2055,8.266659462456964
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2060,12.114207371178882
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Water Waste|Reuse|Urban,MCM/yr,2070,20.470570157330336
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,36.94946610673574
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,48.17781112874558
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,67.4381903000191
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,88.8219326840468
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,117.44251497258588
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,148.7926974012524
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,189.95929741121523
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,234.1710333648588
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,292.07337114105144
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,27.087639356619857
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,38.291104417621824
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,48.39605477419896
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,59.488814742854856
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,73.18162228083135
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,88.05338104437402
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,135.03230383480758
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,185.82458140062738
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,235.1923429294538
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,66.0916902778043
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,98.58910680898663
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,141.718203331126
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,189.69220156880522
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,248.2690982291024
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,312.3735456990777
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,361.7964779630963
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,414.3218555612877
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,502.38846760816944
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,9.377215774124966
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,12.567659513241722
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,15.584929350747807
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,18.886153374678525
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,25.7846778214556
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,33.35997585382071
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,39.61175721051164
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,46.28144926015244
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,59.7478984820648
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2025,1.205350083051881
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2030,1.724177453679999
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2035,2.278573156549674
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2040,2.9333697637805054
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2045,13.102883345844255
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2050,22.108123949362074
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2055,26.608372301412054
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2060,31.417332449219135
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Water Waste|Reuse|Urban,MCM/yr,2070,48.18770310251203
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2025,27.2811705582019
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2030,38.19136246690047
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2035,53.71068262877213
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2040,70.94702824083835
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2045,94.77591839906964
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2050,120.89985946732702
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2055,151.69523605829306
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2060,184.72888232682817
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Water Waste|Reuse|Urban,MCM/yr,2070,265.31506190938956
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2025,46.04164177224121
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2030,61.52368486933327
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2035,77.13506153915944
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2040,94.24957559611715
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2045,108.71215870563094
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2050,124.18526800797093
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2055,147.29464272195946
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2060,171.94519392129592
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2070,194.1631938070889
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2025,12.567185725517817
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2030,17.887216985404606
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2035,30.294832282428864
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2040,61.14896797626916
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2045,75.72815924813581
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2050,91.57898597640515
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2055,104.7630312099861
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2060,118.7405434534303
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Water Waste|Reuse|Urban,MCM/yr,2070,136.95745862344842
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2025,10.750771812459861
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2030,15.460207056293934
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2035,19.785881900547768
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2040,24.83257820938257
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2045,29.834601252409833
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2050,35.466894702860685
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2055,40.2804761441771
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2060,45.50954254319535
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Water Waste|Reuse|Urban,MCM/yr,2070,52.87902290746865
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2025,240.60131981530986
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2030,284.53802395076457
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2035,315.5995780068231
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2040,348.25011595518254
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2045,385.1433496453783
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2050,423.6023467464596
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2055,430.31025584245845
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2060,434.26873714184546
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Water Waste|Reuse|Rural,MCM/yr,2070,360.7946698205954
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Water Waste|Reuse|Rural,MCM/yr,2025,14.031387618169942
