model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2045,79.35450985282931
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2050,101.39068951997577
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2055,122.59937363921107
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2060,145.2745355648587
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2070,222.07764158699234
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2025,0.094698608
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2030,0.4225194680578497
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2035,1.450589232007272
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2040,2.6128399169542265
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2045,4.170945242893283
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2050,5.894254662818917
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2055,10.333324328071203
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2060,15.142759213973601
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Urban,MCM/yr,2070,25.588212696662914
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2025,46.18683263341968
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2030,60.22226391093198
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2035,84.29773787502387
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2040,111.02741585505849
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2045,146.80314371573235
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2050,185.99087175156552
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2055,237.44912176401903
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2060,292.7137917060735
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2070,365.09171392631424
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2025,33.85954919577482
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2030,47.86388052202727
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2035,60.495068467748695
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2040,74.36101842856857
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2045,91.47702785103918
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2050,110.06672630546753
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2055,168.7903797935095
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2060,232.28072675078423
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2070,293.9904286618172
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2025,82.61461284725537
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2030,123.23638351123327
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2035,177.14775416390748
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2040,237.1152519610065
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2045,310.3363728
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2050,390.4669321238471
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2055,452.24559745387035
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2060,517.9023194516096
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2070,627.9855845102118
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2025,11.721519717656207
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2030,15.709574391552152
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2035,19.481161688434756
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2040,23.607691718348153
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2045,32.230847276819496
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2050,41.69996981727588
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2055,49.51469651313954
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2060,57.851811575190546
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2070,74.68487310258098
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2025,1.5066876038148511
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2030,2.1552218170999984
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2035,2.848216445687092
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2040,3.666712204725631
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2045,16.378604182305317
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2050,27.635154936702587
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2055,33.26046537676507
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2060,39.27166556152392
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Urban,MCM/yr,2070,60.23462887814003
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2025,34.10146319775237
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2030,47.73920308362558
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2035,67.13835328596517
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2040,88.68378530104793
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2045,118.46989799883704
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2050,151.12482433415877
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2055,189.6190450728663
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2060,230.9111029085352
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Urban,MCM/yr,2070,331.6438273867369
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2025,57.552052215301515
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2030,76.90460608666659
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2035,96.41882692
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2040,117.81196949514643
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2045,135.89019838203868
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2050,155.23158500996365
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2055,184.1183034024493
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2060,214.9314924016199
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2070,242.70399225886112
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2025,15.70898215689727
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2030,22.359021231755754
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2035,37.868540353036074
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2040,76.43620997033645
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2045,94.66019906016976
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2050,114.47373247050643
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2055,130.95378901248262
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2060,148.42567931678786
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Urban,MCM/yr,2070,171.1968232793105
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2025,13.438464765574826
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2030,19.325258820367416
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2035,24.732352375684705
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2040,31.04072276172821
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2045,37.293251565512286
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2050,44.33361837857585
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2055,50.350595180221376
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2060,56.88692817899418
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Urban,MCM/yr,2070,66.09877863433582
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2025,300.7516497691373
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2030,355.6725299384557
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2035,394.4994725085288
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2040,435.31264494397817
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2045,481.42918705672287
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2050,529.5029334330744
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2055,537.8878198030731
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2060,542.8359214273067
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2070,450.99333727574424
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,17.539234522712427
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,9.975933966624202
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,9.402661837436426
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,8.699185242022224
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,6.495142505238585
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,3.9058985778653166
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,3.247953373064371
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,2.473879693599008
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,2.0954942211510437
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,45.90248780196495
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,56.395484522648246
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,59.25763980095237
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,62.06629610107477
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,68.27711227
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,74.71751299815682
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,81.95909310268277
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,89.47976557398296
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,67.18940213004345
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2025,4.589474161
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2030,6.045673858928681
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2035,7.5409994134234575
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2040,9.163513983944952
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2045,11.553529863402982
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2050,14.177412500290226
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2055,15.65335128465912
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2060,17.195094491093272
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Water Waste|Treated|Rural,MCM/yr,2070,20.220643896948054
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,32.544314570333825
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,40.42614675821591
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,42.30183445262219
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,44.119488125569546
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,42.99594745767263
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,41.283741438859465
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,29.050362546670215
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,14.92377293121295
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,3.3978907153886255
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,45.61183823317297
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,54.21955683590991
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,65.96639051984344
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,78.66782143507932
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,94.28732184605144
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,111.24955197574292
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,97.22387207120664
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,80.48509990071153
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,90.62712473
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,62.35998896394121
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,65.82906091730203
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,62.110923344812946
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,57.54083749
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,49.78249368089805
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,40.40211279924913
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,44.611712267347954
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,49.009284433420184
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,56.883450704280676
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,12.489656066330507
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,15.133269348881724
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,18.523094636478433
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,22.19179033339931
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,23.950008114964753
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,25.727533638902763
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,29.28302125758588
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,33.06854135058242
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,41.22018051148056
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2025,35.06169506
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2030,38.55744569956795
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2035,42.93760962668074
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2040,47.192272423342104
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2045,77.4064147
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2050,86.19233023778574
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2055,100.56572623376273
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2060,116.02024669278762
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Water Waste|Treated|Rural,MCM/yr,2070,137.12262182704916
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2025,16.46428721233317
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2030,20.472468764620437
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2035,24.460611251071786
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2040,28.759170107375066
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2045,34.18938954685117
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2050,40.07248109053391
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2055,47.29166136946104
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2060,55.08116437842715
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Water Waste|Treated|Rural,MCM/yr,2070,59.25237006423653
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2025,63.33579271033203
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2030,71.38526620521323
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2035,76.30532321280805
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2040,81.30273709
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2045,90.12143971874593
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2050,99.33359482879929
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2055,95.11273446
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2060,89.51645181219953
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2070,83.16148330411225
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2025,91.18264253456627
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2030,106.67137470006884
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2035,113.21721249311615
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2040,119.78847471546746
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2045,125.30795570488996
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2050,130.3925604032561
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2055,134.03148994175487
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2060,137.02261386706076
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Water Waste|Treated|Rural,MCM/yr,2070,133.1998304384427
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Rural,MCM/yr,2025,41.19569625334548
MESSAGEix-Pakistan 1,LTS_nexus,B9|INDIA_EAST,Water Waste|Treated|Rural,MCM/yr,2030,47.47704004568364
