"scenario","model","crop","node","year","time","value"
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2010","6",11.4030838508931
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2010","7",17.6965882929846
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2010","8",17.3019173714253
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2010","9",10.5439502461982
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2010","10",3.39400850784858
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2020","6",11.2285033749345
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2020","7",17.804745025069
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2020","8",17.5513209328984
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2020","9",10.3802208902523
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2020","10",3.37294703616603
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2030","6",11.126615041404
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2030","7",18.1624656320302
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2030","8",18.3824254944539
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2030","9",10.6598649545058
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2030","10",3.49231869982605
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2040","6",10.8967813389124
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2040","7",18.3768189075572
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2040","8",18.3946958354976
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2040","9",10.8292292100055
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2040","10",3.54886172446395
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2050","6",11.0163610433502
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2050","7",18.3165906797443
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2050","8",18.5474851172285
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2050","9",11.1730594077762
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2050","10",3.41110031530313
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2060","6",11.2053262076888
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2060","7",18.207574761618
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2060","8",18.6858471063703
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2060","9",10.9191643632631
"rcp26","ipsl-cm5a-lr","rice","PAK_6","2060","10",3.32117963105533
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2010","6",9.41944780871222
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2010","7",14.1549123149162
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2010","8",13.3023905418629
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2010","9",7.08928777095273
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2010","10",1.971868378084
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2020","6",9.38955355817765
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2020","7",14.334309994784
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2020","8",13.504457242636
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2020","9",6.81906306808722
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2020","10",1.97627151092091
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2030","6",9.19589238634555
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2030","7",14.3735100465117
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2030","8",13.4702856321562
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2030","9",6.79486925720667
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2030","10",2.09002430312321
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2040","6",9.17173149252548
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2040","7",14.3533200977208
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2040","8",13.5836914838761
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2040","9",6.95703366524828
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2040","10",2.09278815605625
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2050","6",9.07900342658665
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2050","7",13.9866970365401
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2050","8",14.1577717536446
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2050","9",7.23179535711545
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2050","10",1.89664737008506
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2060","6",8.84949161673883
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2060","7",14.1089431329867
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2060","8",14.3449351827103
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2060","9",7.3527472208999
"rcp26","ipsl-cm5a-lr","rice","PAK_7","2060","10",1.37230722350959
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2010","6",8.45454138840748
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2010","7",13.3436291261619
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2010","8",12.7838206729723
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2010","9",6.63904817579882
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2010","10",1.80009810701444
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2020","6",8.38195417591487
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2020","7",13.3029655204938
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2020","8",13.232869293504
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2020","9",6.2957212309408
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2020","10",1.78669495017807
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2030","6",8.35285975227107
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2030","7",13.3584038621877
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2030","8",13.3186726876314
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2030","9",6.32664920997285
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2030","10",1.89781287066836
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2040","6",8.3365412359569
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2040","7",13.4811272390515
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2040","8",13.3234141418415
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2040","9",6.4675540528842
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2040","10",1.90035019258839
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2050","6",8.00653192574818
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2050","7",13.1279388057548
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2050","8",13.6329617758616
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2050","9",6.83927453273983
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2050","10",1.69989352989076
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2060","6",7.2963506297383
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2060","7",13.2572698612876
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2060","8",13.4312744444608
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2060","9",6.93305144809932
"rcp26","ipsl-cm5a-lr","rice","PAK_8","2060","10",1.12204087900442
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2010","6",11.0141056959993
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2010","7",15.8784626985183
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2010","8",13.4715819211771
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2010","9",8.65245465750505
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2010","10",2.68769702541985
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2020","6",10.8026163016707
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2020","7",15.9129241779612
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2020","8",14.2148159273797
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2020","9",8.62673214537977
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2020","10",2.68535089880702
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2030","6",11.0811825798018
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2030","7",16.6160219112562
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2030","8",15.8251467581453
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2030","9",9.18795349757428
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2030","10",2.8170348606817
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2040","6",10.5766515213937
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2040","7",16.8381174990415
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2040","8",15.473133811689
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2040","9",9.0591399844098
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2040","10",2.76578088688278
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2050","6",10.0693177303015
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2050","7",16.6092147407427
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2050","8",14.9998380492123
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2050","9",9.61348619585872
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2050","10",2.78910441383525
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2060","6",10.0552427417066
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2060","7",16.976609720349
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2060","8",14.8282779961404
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2060","9",10.0859010123467
"rcp26","ipsl-cm5a-lr","rice","PAK_9","2060","10",2.70272478961548
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2010","6",11.9297883793782
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2010","7",18.3827637137361
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2010","8",17.7566283148205
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2010","9",10.9135164636837
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2010","10",3.00616695702465
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2020","6",11.6752624897219
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2020","7",18.4568853416661
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2020","8",18.2728399079204
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2020","9",10.7041208058197
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2020","10",2.98281696384878
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2030","6",11.9709658401624
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2030","7",19.1002150267163
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2030","8",19.1197326242928
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2030","9",11.0904813352612
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2030","10",3.15161081572735
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2040","6",11.5004022208573
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2040","7",19.0032106581242
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2040","8",19.2102924347697
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2040","9",11.1825247258105
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2040","10",3.05715088718528
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2050","6",11.046909044107
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2050","7",18.9422245916828
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2050","8",19.2231788983226
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2050","9",11.7774487518681
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2050","10",3.0473222691002
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2060","6",11.1067655603761
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2060","7",19.3267621424786
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2060","8",19.2758417773008
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2060","9",11.8988458065254
"rcp26","ipsl-cm5a-lr","rice","PAK_10","2060","10",2.91572346991263
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2010","6",10.1607980284412
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2010","7",14.9714554389615
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2010","8",14.35856100995
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2010","9",8.61063480573218
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2010","10",2.70398178002235
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2020","6",9.88343247424625
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2020","7",15.0762661076796
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2020","8",14.8015504400647
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2020","9",8.3967657632248
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2020","10",2.72590356294738
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2030","6",9.946015990583
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2030","7",15.4062166198517
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2030","8",15.4442373088506
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2030","9",8.52745784799835
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2030","10",2.92380624932568
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2040","6",9.72599894085227
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2040","7",15.4707213500163
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2040","8",15.2104810164873
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2040","9",8.58114238934938
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2040","10",2.7602027213759
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2050","6",9.59183897984562
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2050","7",15.2586009961743
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2050","8",15.3449897246234
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2050","9",8.92900700291485
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2050","10",2.65055920869818
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2060","6",9.53107475108935
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2060","7",15.4361603219063
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2060","8",15.3929437274196
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2060","9",8.89513419297655
"rcp26","ipsl-cm5a-lr","rice","PAK_12","2060","10",2.36712274306161
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","5",18.3652526048262
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","6",47.0948184224114
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","7",58.8027755364839
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","8",44.0456764431587
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","9",26.0432245398976
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","10",14.5378285602618
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2010","11",6.69092520981403
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","5",18.4958836464616
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","6",46.419160560556
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","7",59.7625482666681
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","8",45.1149151382698
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","9",25.7855684858129
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","10",14.8243094869231
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2020","11",7.13571936668249
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","5",18.2937553544232
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","6",46.5122291120241
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","7",60.6627670372775
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","8",46.5998659920865
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","9",25.9652533269938
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","10",15.5895602071277
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2030","11",7.91089623288452
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","5",17.6317230115802
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","6",45.9494449051101
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","7",60.0782568367261
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","8",46.8053120303031
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","9",26.2425083246686
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","10",15.128372933272
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2040","11",7.87034152086844
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","5",18.232495378038
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","6",45.9001565757943
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","7",59.6343799523663
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","8",47.8614510638133
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","9",26.8651313558961
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","10",14.6966687705755
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2050","11",7.89710687916748
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","5",19.1683270999989
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","6",46.6774922163617
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","7",60.0728941135757
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","8",48.0258522383087
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","9",26.1298971182288
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","10",14.0131179497562
"rcp26","ipsl-cm5a-lr","cotton","AFG_1","2060","11",7.84384497438857
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","5",14.6418029906539
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","6",44.9115683966869
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","7",59.7701147398046
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","8",43.6620434302359
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","9",22.7856612002436
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","10",10.4428808909841
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2010","11",4.03901673189771
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","5",14.9248049460297
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","6",45.1359095066121
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","7",60.5441394770767
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","8",44.0360247761527
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","9",22.2370638110138
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","10",10.311992581617
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2020","11",4.48781387049466
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","5",14.7911866654212
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","6",44.4904656375003
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","7",60.6842396268882
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","8",44.2039069020859
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","9",22.1483770217088
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","10",10.9569679197683
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2030","11",4.74475924572132
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","5",13.9736578256662
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","6",44.1358331089586
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","7",60.3944106921968
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","8",45.092722538392
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","9",22.7958788277523
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","10",11.4150673769039
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2040","11",4.83416298421713
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","5",14.4404758182342
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","6",44.0216838415716
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","7",59.5251364634294
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","8",46.2701422032969
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","9",23.4233249644143
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","10",10.7150034942087
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2050","11",4.99636181429388
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","5",15.1612669544769
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","6",43.4749282200597
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","7",59.6219948811241
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","8",45.8578276908121
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","9",23.3356144744896
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","10",8.88851473216372
"rcp26","ipsl-cm5a-lr","cotton","AFG_2","2060","11",4.71732654662741
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","5",13.0742587304795
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","6",36.0135760978443
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","7",44.3766969032399
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","8",30.3822869243231
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","9",18.9347296116524
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","10",10.34111146136
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2010","11",3.84300152683391
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","5",13.2447389614149
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","6",34.8740702605859
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","7",44.1378058347956
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","8",33.3645104571789
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","9",17.6568615534532
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","10",10.1454848352651
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2020","11",4.51990864665192
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","5",12.9882579030538
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","6",35.5687464542835
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","7",44.8764041105015
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","8",36.563924408574
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","9",18.0364558157469
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","10",10.6521847350344
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2030","11",4.94139901849837
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","5",11.3118275345105
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","6",33.6163678327116
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","7",45.7690212154497
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","8",35.3120201427205
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","9",17.092216680597
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","10",10.1567918923193
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2040","11",4.81758587110315
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","5",10.6866185339393
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","6",31.514698804768
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","7",45.0840306400994
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","8",34.5233565787952
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","9",19.3433621384488
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","10",10.167077662969
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2050","11",4.88229890061565
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","5",11.7333366647089
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","6",30.4384757700766
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","7",46.1017197793341
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","8",34.4643587134781
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","9",19.7702974161614
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","10",6.75075347771901
"rcp26","ipsl-cm5a-lr","cotton","IND_1","2060","11",5.12966476796402
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","5",17.613640754733
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","6",44.5922887865382
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","7",47.312203139626
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","8",24.6900683863856
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","9",16.8225470981954
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","10",11.8230589658696
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2010","11",5.49611172608313
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","5",17.8314547989926
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","6",42.583704152531
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","7",47.7505772192951
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","8",28.5789981308587
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","9",15.4003462559454
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","10",11.9078851269328
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2020","11",5.88314073902817
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","5",17.5898702260758
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","6",42.5813906076268
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","7",48.6994050215813
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","8",34.6529160578968
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","9",17.1477525025775
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","10",12.6131080409077
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2030","11",6.02024301772343
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","5",16.4569136001292
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","6",39.0985043904567
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","7",50.1100475869593
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","8",32.3012593699259
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","9",15.4233456468527
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","10",11.7340539003644
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2040","11",6.0743375239132
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2050","5",16.4254263174321
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2050","6",35.9464148778875
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2050","7",49.0288385765345
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2050","8",31.2460389356753
"rcp26","ipsl-cm5a-lr","cotton","IND_2","2050","9",17.4973925994805
