"scenario","model","node","time","tec","value"
"historical","gfdl-esm2m","PAK_6","3","irrigation_gw_diversion",11.2202430309014
"historical","gfdl-esm2m","PAK_6","4","irrigation_gw_diversion",13.9581082309304
"historical","gfdl-esm2m","PAK_6","5","irrigation_gw_diversion",14.8332716905917
"historical","gfdl-esm2m","PAK_6","6","irrigation_gw_diversion",17.3800866571472
"historical","gfdl-esm2m","PAK_6","7","irrigation_gw_diversion",18.1745909153702
"historical","gfdl-esm2m","PAK_6","8","irrigation_gw_diversion",16.5781315240683
"historical","gfdl-esm2m","PAK_6","9","irrigation_gw_diversion",12.7444440477552
"historical","gfdl-esm2m","PAK_7","1","irrigation_gw_diversion",0.520247670341918
"historical","gfdl-esm2m","PAK_7","10","irrigation_gw_diversion",1.74435026280679
"historical","gfdl-esm2m","PAK_7","11","irrigation_gw_diversion",0.833874828301283
"historical","gfdl-esm2m","PAK_7","12","irrigation_gw_diversion",0.339706912545589
"historical","gfdl-esm2m","PAK_7","2","irrigation_gw_diversion",0.701712272468642
"historical","gfdl-esm2m","PAK_7","3","irrigation_gw_diversion",1.31730614485555
"historical","gfdl-esm2m","PAK_7","4","irrigation_gw_diversion",1.67000204686875
"historical","gfdl-esm2m","PAK_7","5","irrigation_gw_diversion",2.47602767735938
"historical","gfdl-esm2m","PAK_7","6","irrigation_gw_diversion",3.07716493295137
"historical","gfdl-esm2m","PAK_7","7","irrigation_gw_diversion",3.26991265980183
"historical","gfdl-esm2m","PAK_7","8","irrigation_gw_diversion",3.34532620926548
"historical","gfdl-esm2m","PAK_7","9","irrigation_gw_diversion",2.90068076177017
"historical","gfdl-esm2m","PAK_8","1","irrigation_gw_diversion",0.141534039359997
"historical","gfdl-esm2m","PAK_8","10","irrigation_gw_diversion",0.687980791890513
"historical","gfdl-esm2m","PAK_8","11","irrigation_gw_diversion",0.327827610144376
"historical","gfdl-esm2m","PAK_8","12","irrigation_gw_diversion",0.134575554000769
"historical","gfdl-esm2m","PAK_8","2","irrigation_gw_diversion",0.16889401362484
"historical","gfdl-esm2m","PAK_8","3","irrigation_gw_diversion",0.396036481317871
"historical","gfdl-esm2m","PAK_8","4","irrigation_gw_diversion",0.788461485099292
"historical","gfdl-esm2m","PAK_8","5","irrigation_gw_diversion",1.17136066653125
"historical","gfdl-esm2m","PAK_8","6","irrigation_gw_diversion",1.57850798291445
"historical","gfdl-esm2m","PAK_8","7","irrigation_gw_diversion",1.38309594629613
"historical","gfdl-esm2m","PAK_8","8","irrigation_gw_diversion",1.35861690604821
"historical","gfdl-esm2m","PAK_8","9","irrigation_gw_diversion",1.16214769259541
"historical","gfdl-esm2m","PAK_9","1","irrigation_gw_diversion",8.19729957614172
"historical","gfdl-esm2m","PAK_9","10","irrigation_gw_diversion",14.0603544656087
"historical","gfdl-esm2m","PAK_9","11","irrigation_gw_diversion",6.91900135620421
"historical","gfdl-esm2m","PAK_9","12","irrigation_gw_diversion",3.76173967704273
"historical","gfdl-esm2m","PAK_9","2","irrigation_gw_diversion",14.8563747322152
"historical","gfdl-esm2m","PAK_9","3","irrigation_gw_diversion",22.3072090958524
"historical","gfdl-esm2m","PAK_9","4","irrigation_gw_diversion",22.1934846794828
"historical","gfdl-esm2m","PAK_9","5","irrigation_gw_diversion",23.0627513624791
"historical","gfdl-esm2m","PAK_9","6","irrigation_gw_diversion",37.8283939642379
"historical","gfdl-esm2m","PAK_9","7","irrigation_gw_diversion",40.4597290820064
"historical","gfdl-esm2m","PAK_9","8","irrigation_gw_diversion",41.5275436328235
"historical","gfdl-esm2m","PAK_9","9","irrigation_gw_diversion",30.4028362315833
"historical","hadgem2-es","AFG_1","1","irrigation_gw_diversion",0.68499417202063
"historical","hadgem2-es","AFG_1","10","irrigation_gw_diversion",0.471462823423194
"historical","hadgem2-es","AFG_1","11","irrigation_gw_diversion",0.409418658589558
"historical","hadgem2-es","AFG_1","12","irrigation_gw_diversion",0.376121401339182
"historical","hadgem2-es","AFG_1","2","irrigation_gw_diversion",0.97289068584195
"historical","hadgem2-es","AFG_1","3","irrigation_gw_diversion",1.54772189192458
"historical","hadgem2-es","AFG_1","4","irrigation_gw_diversion",1.57391463215504
"historical","hadgem2-es","AFG_1","5","irrigation_gw_diversion",1.31102547763714
"historical","hadgem2-es","AFG_1","6","irrigation_gw_diversion",1.00040949093818
"historical","hadgem2-es","AFG_1","7","irrigation_gw_diversion",1.24352136137433
"historical","hadgem2-es","AFG_1","8","irrigation_gw_diversion",1.29814550762338
"historical","hadgem2-es","AFG_1","9","irrigation_gw_diversion",0.962686721460987
"historical","hadgem2-es","AFG_2","1","irrigation_gw_diversion",0.61155091572937
"historical","hadgem2-es","AFG_2","10","irrigation_gw_diversion",0.891569863250831
"historical","hadgem2-es","AFG_2","11","irrigation_gw_diversion",0.53715553576248
"historical","hadgem2-es","AFG_2","12","irrigation_gw_diversion",0.4061333950686
"historical","hadgem2-es","AFG_2","2","irrigation_gw_diversion",0.727592260192659
"historical","hadgem2-es","AFG_2","3","irrigation_gw_diversion",1.67882000069279
"historical","hadgem2-es","AFG_2","4","irrigation_gw_diversion",2.1197033415139
"historical","hadgem2-es","AFG_2","5","irrigation_gw_diversion",2.23571331860566
"historical","hadgem2-es","AFG_2","6","irrigation_gw_diversion",2.36609019397801
"historical","hadgem2-es","AFG_2","7","irrigation_gw_diversion",3.09952755014917
"historical","hadgem2-es","AFG_2","8","irrigation_gw_diversion",3.13214434416277
"historical","hadgem2-es","AFG_2","9","irrigation_gw_diversion",2.15899775049483
"historical","hadgem2-es","CHN_1","11","irrigation_gw_diversion",0
"historical","hadgem2-es","CHN_1","12","irrigation_gw_diversion",0
"historical","hadgem2-es","CHN_1","3","irrigation_gw_diversion",0
"historical","hadgem2-es","CHN_1","4","irrigation_gw_diversion",0
"historical","hadgem2-es","CHN_1","5","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","1","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","10","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","11","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","12","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","2","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","3","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","4","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","5","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","6","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","7","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","8","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_1","9","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_2","1","irrigation_gw_diversion",0.0110330820012704
"historical","hadgem2-es","IND_2","10","irrigation_gw_diversion",0.0423258890785934
"historical","hadgem2-es","IND_2","11","irrigation_gw_diversion",0.022544256756866
"historical","hadgem2-es","IND_2","12","irrigation_gw_diversion",0.0135511940534134
"historical","hadgem2-es","IND_2","2","irrigation_gw_diversion",0.0206660614959957
"historical","hadgem2-es","IND_2","3","irrigation_gw_diversion",0.061580638360488
"historical","hadgem2-es","IND_2","4","irrigation_gw_diversion",0.0760688766087468
"historical","hadgem2-es","IND_2","5","irrigation_gw_diversion",0.0598579793807227
"historical","hadgem2-es","IND_2","6","irrigation_gw_diversion",0.0267172586659579
"historical","hadgem2-es","IND_2","7","irrigation_gw_diversion",0.00806822416081565
"historical","hadgem2-es","IND_2","8","irrigation_gw_diversion",0.0191028851645146
"historical","hadgem2-es","IND_2","9","irrigation_gw_diversion",0.0670489345881453
"historical","hadgem2-es","IND_3","1","irrigation_gw_diversion",1.96791983556762
"historical","hadgem2-es","IND_3","10","irrigation_gw_diversion",2.80032179762279
"historical","hadgem2-es","IND_3","11","irrigation_gw_diversion",1.91963343510572
"historical","hadgem2-es","IND_3","12","irrigation_gw_diversion",1.50039414722187
"historical","hadgem2-es","IND_3","2","irrigation_gw_diversion",4.01443099293586
"historical","hadgem2-es","IND_3","3","irrigation_gw_diversion",7.79120207612223
"historical","hadgem2-es","IND_3","4","irrigation_gw_diversion",7.89407368669595
"historical","hadgem2-es","IND_3","5","irrigation_gw_diversion",6.19176265546041
"historical","hadgem2-es","IND_3","6","irrigation_gw_diversion",7.55835513954435
"historical","hadgem2-es","IND_3","7","irrigation_gw_diversion",7.12105703550714
"historical","hadgem2-es","IND_3","8","irrigation_gw_diversion",6.48816423962432
"historical","hadgem2-es","IND_3","9","irrigation_gw_diversion",6.33161452232545
"historical","hadgem2-es","IND_4","1","irrigation_gw_diversion",49.6358138647317
"historical","hadgem2-es","IND_4","10","irrigation_gw_diversion",36.7078139325063
"historical","hadgem2-es","IND_4","11","irrigation_gw_diversion",31.3463749586628
"historical","hadgem2-es","IND_4","12","irrigation_gw_diversion",27.2644424630474
"historical","hadgem2-es","IND_4","2","irrigation_gw_diversion",90.0469421612798
"historical","hadgem2-es","IND_4","3","irrigation_gw_diversion",150.994880008554
"historical","hadgem2-es","IND_4","4","irrigation_gw_diversion",146.280993913337
"historical","hadgem2-es","IND_4","5","irrigation_gw_diversion",112.304230373113
"historical","hadgem2-es","IND_4","6","irrigation_gw_diversion",86.9943893588924
"historical","hadgem2-es","IND_4","7","irrigation_gw_diversion",77.7434930142621
"historical","hadgem2-es","IND_4","8","irrigation_gw_diversion",73.750082734411
"historical","hadgem2-es","IND_4","9","irrigation_gw_diversion",66.1845462108478
"historical","hadgem2-es","IND_5","1","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","10","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","11","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","12","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","2","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","3","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","4","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","5","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","6","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","7","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","8","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_5","9","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","1","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","10","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","11","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","12","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","2","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","3","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","4","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","5","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","6","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","7","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","8","irrigation_gw_diversion",0
"historical","hadgem2-es","IND_6","9","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_1","1","irrigation_gw_diversion",1.25473408002184
"historical","hadgem2-es","PAK_1","10","irrigation_gw_diversion",1.11135462272729
"historical","hadgem2-es","PAK_1","11","irrigation_gw_diversion",0.810593040087767
"historical","hadgem2-es","PAK_1","12","irrigation_gw_diversion",0.610427842683395
"historical","hadgem2-es","PAK_1","2","irrigation_gw_diversion",1.92382438101343
"historical","hadgem2-es","PAK_1","3","irrigation_gw_diversion",3.60996106657333
"historical","hadgem2-es","PAK_1","4","irrigation_gw_diversion",3.79408906574258
"historical","hadgem2-es","PAK_1","5","irrigation_gw_diversion",3.58983450529394
"historical","hadgem2-es","PAK_1","6","irrigation_gw_diversion",3.41997493696382
"historical","hadgem2-es","PAK_1","7","irrigation_gw_diversion",3.78803305096996
"historical","hadgem2-es","PAK_1","8","irrigation_gw_diversion",3.18887338096302
"historical","hadgem2-es","PAK_1","9","irrigation_gw_diversion",2.36906028314877
"historical","hadgem2-es","PAK_10","1","irrigation_gw_diversion",16.9282734288513
"historical","hadgem2-es","PAK_10","10","irrigation_gw_diversion",12.892116573577
"historical","hadgem2-es","PAK_10","11","irrigation_gw_diversion",9.58955467512521
"historical","hadgem2-es","PAK_10","12","irrigation_gw_diversion",7.59775929701329
"historical","hadgem2-es","PAK_10","2","irrigation_gw_diversion",30.870666065126
"historical","hadgem2-es","PAK_10","3","irrigation_gw_diversion",40.5246324667205
"historical","hadgem2-es","PAK_10","4","irrigation_gw_diversion",35.4633278226424
"historical","hadgem2-es","PAK_10","5","irrigation_gw_diversion",31.9176860054166
"historical","hadgem2-es","PAK_10","6","irrigation_gw_diversion",36.5949584210353
"historical","hadgem2-es","PAK_10","7","irrigation_gw_diversion",47.5587485101204
"historical","hadgem2-es","PAK_10","8","irrigation_gw_diversion",45.9092799691175
"historical","hadgem2-es","PAK_10","9","irrigation_gw_diversion",30.4068913723169
"historical","hadgem2-es","PAK_11","1","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","10","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","11","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","12","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","2","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","3","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","4","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","5","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","6","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","7","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","8","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_11","9","irrigation_gw_diversion",0
"historical","hadgem2-es","PAK_12","1","irrigation_gw_diversion",0.319861058842386
"historical","hadgem2-es","PAK_12","10","irrigation_gw_diversion",0.313318490975711
"historical","hadgem2-es","PAK_12","11","irrigation_gw_diversion",0.21929326072773
"historical","hadgem2-es","PAK_12","12","irrigation_gw_diversion",0.159480257775494
"historical","hadgem2-es","PAK_12","2","irrigation_gw_diversion",0.479901620796458
"historical","hadgem2-es","PAK_12","3","irrigation_gw_diversion",0.704710588601519
"historical","hadgem2-es","PAK_12","4","irrigation_gw_diversion",0.68141810778334
"historical","hadgem2-es","PAK_12","5","irrigation_gw_diversion",0.686883522957481
"historical","hadgem2-es","PAK_12","6","irrigation_gw_diversion",0.763682051745387
"historical","hadgem2-es","PAK_12","7","irrigation_gw_diversion",0.90084392468364
"historical","hadgem2-es","PAK_12","8","irrigation_gw_diversion",0.824877249824655
"historical","hadgem2-es","PAK_12","9","irrigation_gw_diversion",0.595884351001603
"historical","hadgem2-es","PAK_2","1","irrigation_gw_diversion",4.08427212974753
"historical","hadgem2-es","PAK_2","10","irrigation_gw_diversion",4.32814257583048
"historical","hadgem2-es","PAK_2","11","irrigation_gw_diversion",2.5499259767061
"historical","hadgem2-es","PAK_2","12","irrigation_gw_diversion",1.90266916214542
"historical","hadgem2-es","PAK_2","2","irrigation_gw_diversion",7.02042096571483
"historical","hadgem2-es","PAK_2","3","irrigation_gw_diversion",11.4940193859031
"historical","hadgem2-es","PAK_2","4","irrigation_gw_diversion",11.5295311619907
"historical","hadgem2-es","PAK_2","5","irrigation_gw_diversion",10.79282944891
"historical","hadgem2-es","PAK_2","6","irrigation_gw_diversion",13.3961225406411
"historical","hadgem2-es","PAK_2","7","irrigation_gw_diversion",15.3279371591166
"historical","hadgem2-es","PAK_2","8","irrigation_gw_diversion",13.3500378315691
"historical","hadgem2-es","PAK_2","9","irrigation_gw_diversion",9.8920199905641
"historical","hadgem2-es","PAK_3","1","irrigation_gw_diversion",3.39039452465343
"historical","hadgem2-es","PAK_3","10","irrigation_gw_diversion",3.17516192818497
"historical","hadgem2-es","PAK_3","11","irrigation_gw_diversion",1.95249387573626
"historical","hadgem2-es","PAK_3","12","irrigation_gw_diversion",1.5077062225344
"historical","hadgem2-es","PAK_3","2","irrigation_gw_diversion",5.90819573053822
"historical","hadgem2-es","PAK_3","3","irrigation_gw_diversion",8.24409296707888
"historical","hadgem2-es","PAK_3","4","irrigation_gw_diversion",7.47474129653328
"historical","hadgem2-es","PAK_3","5","irrigation_gw_diversion",6.68734944307121
"historical","hadgem2-es","PAK_3","6","irrigation_gw_diversion",8.10665480508653
"historical","hadgem2-es","PAK_3","7","irrigation_gw_diversion",10.7483778512243
"historical","hadgem2-es","PAK_3","8","irrigation_gw_diversion",10.7036768658776
"historical","hadgem2-es","PAK_3","9","irrigation_gw_diversion",7.20234778583751
"historical","hadgem2-es","PAK_4","1","irrigation_gw_diversion",5.55424623673598
"historical","hadgem2-es","PAK_4","10","irrigation_gw_diversion",3.82322458384548
"historical","hadgem2-es","PAK_4","11","irrigation_gw_diversion",2.98909448721424
"historical","hadgem2-es","PAK_4","12","irrigation_gw_diversion",2.92379344354702
"historical","hadgem2-es","PAK_4","2","irrigation_gw_diversion",8.11239897985095
"historical","hadgem2-es","PAK_4","3","irrigation_gw_diversion",10.5229398009066
"historical","hadgem2-es","PAK_4","4","irrigation_gw_diversion",9.43979931627227
"historical","hadgem2-es","PAK_4","5","irrigation_gw_diversion",7.77941105171634
"historical","hadgem2-es","PAK_4","6","irrigation_gw_diversion",9.42680606101668
"historical","hadgem2-es","PAK_4","7","irrigation_gw_diversion",11.7921216921358
"historical","hadgem2-es","PAK_4","8","irrigation_gw_diversion",11.3908816259273
"historical","hadgem2-es","PAK_4","9","irrigation_gw_diversion",7.95514924169169
"historical","hadgem2-es","PAK_5","1","irrigation_gw_diversion",7.6098124946283
"historical","hadgem2-es","PAK_5","10","irrigation_gw_diversion",5.97909199611733
"historical","hadgem2-es","PAK_5","11","irrigation_gw_diversion",4.72865716879094
"historical","hadgem2-es","PAK_5","12","irrigation_gw_diversion",3.94468961343105
"historical","hadgem2-es","PAK_5","2","irrigation_gw_diversion",12.5696776997983
"historical","hadgem2-es","PAK_5","3","irrigation_gw_diversion",15.2216681947186
"historical","hadgem2-es","PAK_5","4","irrigation_gw_diversion",14.7261102861244
"historical","hadgem2-es","PAK_5","5","irrigation_gw_diversion",13.4077533529967
"historical","hadgem2-es","PAK_5","6","irrigation_gw_diversion",14.2556119507037
"historical","hadgem2-es","PAK_5","7","irrigation_gw_diversion",15.6097393241116
"historical","hadgem2-es","PAK_5","8","irrigation_gw_diversion",15.063055843937
"historical","hadgem2-es","PAK_5","9","irrigation_gw_diversion",11.5122555898356
"historical","hadgem2-es","PAK_6","1","irrigation_gw_diversion",9.49131986762107
"historical","hadgem2-es","PAK_6","10","irrigation_gw_diversion",5.1162808277065
"historical","hadgem2-es","PAK_6","11","irrigation_gw_diversion",5.19542991383168
"historical","hadgem2-es","PAK_6","12","irrigation_gw_diversion",4.89717611661454
"historical","hadgem2-es","PAK_6","2","irrigation_gw_diversion",14.5831909229771
"historical","hadgem2-es","PAK_6","3","irrigation_gw_diversion",18.5639646405924
"historical","hadgem2-es","PAK_6","4","irrigation_gw_diversion",16.8083360448087
"historical","hadgem2-es","PAK_6","5","irrigation_gw_diversion",13.9652130042282
"historical","hadgem2-es","PAK_6","6","irrigation_gw_diversion",12.5762755578434
"historical","hadgem2-es","PAK_6","7","irrigation_gw_diversion",13.7639157583682
"historical","hadgem2-es","PAK_6","8","irrigation_gw_diversion",12.8202920596978
"historical","hadgem2-es","PAK_6","9","irrigation_gw_diversion",9.49876100683789
"historical","hadgem2-es","PAK_7","1","irrigation_gw_diversion",0.651658743467336
"historical","hadgem2-es","PAK_7","10","irrigation_gw_diversion",1.65042378327735
"historical","hadgem2-es","PAK_7","11","irrigation_gw_diversion",0.832170970880285
"historical","hadgem2-es","PAK_7","12","irrigation_gw_diversion",0.386646450422741
"historical","hadgem2-es","PAK_7","2","irrigation_gw_diversion",0.629945497920658
"historical","hadgem2-es","PAK_7","3","irrigation_gw_diversion",1.42363562617691
"historical","hadgem2-es","PAK_7","4","irrigation_gw_diversion",1.95130543584061
"historical","hadgem2-es","PAK_7","5","irrigation_gw_diversion",2.66812140449688
"historical","hadgem2-es","PAK_7","6","irrigation_gw_diversion",3.15140111608574
"historical","hadgem2-es","PAK_7","7","irrigation_gw_diversion",3.54522440393377
"historical","hadgem2-es","PAK_7","8","irrigation_gw_diversion",3.58901132734815
"historical","hadgem2-es","PAK_7","9","irrigation_gw_diversion",3.00865419605495
"historical","hadgem2-es","PAK_8","1","irrigation_gw_diversion",0.153699338228053
"historical","hadgem2-es","PAK_8","10","irrigation_gw_diversion",0.674980355789165
"historical","hadgem2-es","PAK_8","11","irrigation_gw_diversion",0.34529621157208
"historical","hadgem2-es","PAK_8","12","irrigation_gw_diversion",0.153057339889738
"historical","hadgem2-es","PAK_8","2","irrigation_gw_diversion",0.123888546932674
"historical","hadgem2-es","PAK_8","3","irrigation_gw_diversion",0.387735843671984
"historical","hadgem2-es","PAK_8","4","irrigation_gw_diversion",0.869957068464874
"historical","hadgem2-es","PAK_8","5","irrigation_gw_diversion",1.25140654753036
"historical","hadgem2-es","PAK_8","6","irrigation_gw_diversion",1.62702171310451
"historical","hadgem2-es","PAK_8","7","irrigation_gw_diversion",1.47429813997936
"historical","hadgem2-es","PAK_8","8","irrigation_gw_diversion",1.36616535622319
"historical","hadgem2-es","PAK_8","9","irrigation_gw_diversion",1.21854223092283
"historical","hadgem2-es","PAK_9","1","irrigation_gw_diversion",7.93533106364982
"historical","hadgem2-es","PAK_9","10","irrigation_gw_diversion",13.4413583681362
"historical","hadgem2-es","PAK_9","11","irrigation_gw_diversion",6.40630131080518
"historical","hadgem2-es","PAK_9","12","irrigation_gw_diversion",3.66408047049454
"historical","hadgem2-es","PAK_9","2","irrigation_gw_diversion",14.2317957169077
"historical","hadgem2-es","PAK_9","3","irrigation_gw_diversion",22.4440846648343
"historical","hadgem2-es","PAK_9","4","irrigation_gw_diversion",21.8746626610192
"historical","hadgem2-es","PAK_9","5","irrigation_gw_diversion",23.1806131741985
"historical","hadgem2-es","PAK_9","6","irrigation_gw_diversion",38.921543938524
"historical","hadgem2-es","PAK_9","7","irrigation_gw_diversion",48.049752860106
"historical","hadgem2-es","PAK_9","8","irrigation_gw_diversion",44.3954006148492
"historical","hadgem2-es","PAK_9","9","irrigation_gw_diversion",31.7869133165101
"historical","ipsl-cm5a-lr","AFG_1","1","irrigation_gw_diversion",0.641859201674
"historical","ipsl-cm5a-lr","AFG_1","10","irrigation_gw_diversion",0.454821025455288
"historical","ipsl-cm5a-lr","AFG_1","11","irrigation_gw_diversion",0.357308892550329
"historical","ipsl-cm5a-lr","AFG_1","12","irrigation_gw_diversion",0.344928070985452
"historical","ipsl-cm5a-lr","AFG_1","2","irrigation_gw_diversion",0.88586595946434
"historical","ipsl-cm5a-lr","AFG_1","3","irrigation_gw_diversion",1.52894294798088
"historical","ipsl-cm5a-lr","AFG_1","4","irrigation_gw_diversion",1.53127888550774
"historical","ipsl-cm5a-lr","AFG_1","5","irrigation_gw_diversion",1.24363589655061
"historical","ipsl-cm5a-lr","AFG_1","6","irrigation_gw_diversion",1.00104169435432
"historical","ipsl-cm5a-lr","AFG_1","7","irrigation_gw_diversion",1.24484412158974
"historical","ipsl-cm5a-lr","AFG_1","8","irrigation_gw_diversion",1.29994814743196
"historical","ipsl-cm5a-lr","AFG_1","9","irrigation_gw_diversion",0.934167279567078
"historical","ipsl-cm5a-lr","AFG_2","1","irrigation_gw_diversion",0.628927559165117
"historical","ipsl-cm5a-lr","AFG_2","10","irrigation_gw_diversion",0.840810364142354
"historical","ipsl-cm5a-lr","AFG_2","11","irrigation_gw_diversion",0.462401369863349
"historical","ipsl-cm5a-lr","AFG_2","12","irrigation_gw_diversion",0.438562707175998
"historical","ipsl-cm5a-lr","AFG_2","2","irrigation_gw_diversion",0.804675246752432
"historical","ipsl-cm5a-lr","AFG_2","3","irrigation_gw_diversion",1.86648002595507
"historical","ipsl-cm5a-lr","AFG_2","4","irrigation_gw_diversion",2.10388033740055
"historical","ipsl-cm5a-lr","AFG_2","5","irrigation_gw_diversion",2.42703381502902
"historical","ipsl-cm5a-lr","AFG_2","6","irrigation_gw_diversion",2.31264729456135
"historical","ipsl-cm5a-lr","AFG_2","7","irrigation_gw_diversion",3.03883686314341
"historical","ipsl-cm5a-lr","AFG_2","8","irrigation_gw_diversion",3.01927106635331
"historical","ipsl-cm5a-lr","AFG_2","9","irrigation_gw_diversion",2.01979525205292
"historical","ipsl-cm5a-lr","CHN_1","11","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","CHN_1","12","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","CHN_1","3","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","CHN_1","4","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","CHN_1","5","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","1","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","10","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","11","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","12","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","2","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","3","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","4","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","5","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","6","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","7","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","8","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_1","9","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_2","1","irrigation_gw_diversion",0.0126018567661625
"historical","ipsl-cm5a-lr","IND_2","10","irrigation_gw_diversion",0.0392346573293268
"historical","ipsl-cm5a-lr","IND_2","11","irrigation_gw_diversion",0.0202116533808933
"historical","ipsl-cm5a-lr","IND_2","12","irrigation_gw_diversion",0.0105938672078529
"historical","ipsl-cm5a-lr","IND_2","2","irrigation_gw_diversion",0.0221329711003979
"historical","ipsl-cm5a-lr","IND_2","3","irrigation_gw_diversion",0.0594583988067517
"historical","ipsl-cm5a-lr","IND_2","4","irrigation_gw_diversion",0.0722180660181692
"historical","ipsl-cm5a-lr","IND_2","5","irrigation_gw_diversion",0.0560011385795685
"historical","ipsl-cm5a-lr","IND_2","6","irrigation_gw_diversion",0.0271382724826103
"historical","ipsl-cm5a-lr","IND_2","7","irrigation_gw_diversion",0.0250259710907442
"historical","ipsl-cm5a-lr","IND_2","8","irrigation_gw_diversion",0.0351856725021323
"historical","ipsl-cm5a-lr","IND_2","9","irrigation_gw_diversion",0.062121173508005
"historical","ipsl-cm5a-lr","IND_3","1","irrigation_gw_diversion",1.82423278691058
"historical","ipsl-cm5a-lr","IND_3","10","irrigation_gw_diversion",2.81416934423596
"historical","ipsl-cm5a-lr","IND_3","11","irrigation_gw_diversion",1.71092756467712
"historical","ipsl-cm5a-lr","IND_3","12","irrigation_gw_diversion",1.20259030524181
"historical","ipsl-cm5a-lr","IND_3","2","irrigation_gw_diversion",3.6622091005777
"historical","ipsl-cm5a-lr","IND_3","3","irrigation_gw_diversion",6.31159324239991
"historical","ipsl-cm5a-lr","IND_3","4","irrigation_gw_diversion",6.51514658382358
"historical","ipsl-cm5a-lr","IND_3","5","irrigation_gw_diversion",5.29311958868313
"historical","ipsl-cm5a-lr","IND_3","6","irrigation_gw_diversion",8.23588830176541
"historical","ipsl-cm5a-lr","IND_3","7","irrigation_gw_diversion",9.82380534809167
"historical","ipsl-cm5a-lr","IND_3","8","irrigation_gw_diversion",8.14431627509038
